"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","ARG","Argentina","2017","2017",99.5,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","BDI","Burundi","2014","2014",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","BDI","Burundi","2015","2015",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","BDI","Burundi","2016","2016",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","BDI","Burundi","2017","2017",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","COK","Cook Islands","2014","2014",,"a","Category not applicable"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","COK","Cook Islands","2015","2015",,"a","Category not applicable"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","ECU","Ecuador","2014","2014",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","ECU","Ecuador","2015","2015",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","IRN","Iran (Islamic Republic of)","2016","2016",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","IRN","Iran (Islamic Republic of)","2017","2017",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","MDG","Madagascar","2014","2014",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","MDG","Madagascar","2015","2015",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","MDG","Madagascar","2016","2016",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","MDG","Madagascar","2017","2017",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","MHL","Marshall Islands","2014","2014",,"a","Category not applicable"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","MHL","Marshall Islands","2015","2015",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","MHL","Marshall Islands","2016","2016",,"n","Magnitude nil or negligible"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","MHL","Marshall Islands","2017","2017",,"a","Category not applicable"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","MOZ","Mozambique","2014","2014",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","MOZ","Mozambique","2015","2015",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","MOZ","Mozambique","2016","2016",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","MOZ","Mozambique","2017","2017",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","PSE","Palestine","2014","2014",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","PSE","Palestine","2015","2015",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","PSE","Palestine","2016","2016",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","PSE","Palestine","2017","2017",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","TGO","Togo","2012","2012",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","TGO","Togo","2013","2013",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","TGO","Togo","2014","2014",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","TGO","Togo","2015","2015",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","TGO","Togo","2016","2016",,"a","Category not applicable"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","TGO","Togo","2017","2017",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","TUN","Tunisia","2015","2015",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","ARE","United Arab Emirates","2014","2014",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","ARE","United Arab Emirates","2015","2015",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","SSD","South Sudan","2015","2015",100,,
"220006","Total number of national feature films produced","BLZ","Belize","2016","2016",,"n","Magnitude nil or negligible"
"220006","Total number of national feature films produced","BLZ","Belize","2017","2017",,"n","Magnitude nil or negligible"
"220006","Total number of national feature films produced","KWT","Kuwait","2016","2016",6,,
"220006","Total number of national feature films produced","KWT","Kuwait","2017","2017",6,,
"220006","Total number of national feature films produced","SUR","Suriname","2016","2016",,"n","Magnitude nil or negligible"
"220006","Total number of national feature films produced","SUR","Suriname","2017","2017",,"n","Magnitude nil or negligible"
"220170","Number of national feature films shot digitally","ITA","Italy","2016","2016",,"n","Magnitude nil or negligible"
"220170","Number of national feature films shot digitally","ITA","Italy","2017","2017",,"n","Magnitude nil or negligible"
"220170","Number of national feature films shot digitally","DZA","Algeria","2016","2016",21,,
"220170","Number of national feature films shot digitally","DZA","Algeria","2017","2017",12,,
"220170","Number of national feature films shot digitally","AGO","Angola","2016","2016",6,,
"220170","Number of national feature films shot digitally","AGO","Angola","2017","2017",4,,
"220170","Number of national feature films shot digitally","BGD","Bangladesh","2016","2016",23,,
"220170","Number of national feature films shot digitally","BGD","Bangladesh","2017","2017",31,,
"220170","Number of national feature films shot digitally","BLZ","Belize","2016","2016",,"n","Magnitude nil or negligible"
"220170","Number of national feature films shot digitally","BLZ","Belize","2017","2017",,"n","Magnitude nil or negligible"
"220170","Number of national feature films shot digitally","BGR","Bulgaria","2016","2016",,"n","Magnitude nil or negligible"
"220170","Number of national feature films shot digitally","BGR","Bulgaria","2017","2017",,"n","Magnitude nil or negligible"
"220170","Number of national feature films shot digitally","HRV","Croatia","2017","2017",,"n","Magnitude nil or negligible"
"220170","Number of national feature films shot digitally","EGY","Egypt","2016","2016",38,,
"220170","Number of national feature films shot digitally","SUR","Suriname","2016","2016",,"n","Magnitude nil or negligible"
"220170","Number of national feature films shot digitally","SUR","Suriname","2017","2017",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","ITA","Italy","2016","2016",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","ITA","Italy","2017","2017",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","AGO","Angola","2016","2016",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","AGO","Angola","2017","2017",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","BGD","Bangladesh","2016","2016",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","BGD","Bangladesh","2017","2017",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","BLZ","Belize","2016","2016",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","BLZ","Belize","2017","2017",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","BGR","Bulgaria","2016","2016",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","BGR","Bulgaria","2017","2017",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","HRV","Croatia","2017","2017",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","MYS","Malaysia","2016","2016",30,,
"220171","Number of national feature films not shot digitally ","MYS","Malaysia","2017","2017",15,,
"220171","Number of national feature films not shot digitally ","SUR","Suriname","2016","2016",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","SUR","Suriname","2017","2017",,"n","Magnitude nil or negligible"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","ITA","Italy","2016","2016",,"n","Magnitude nil or negligible"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","ITA","Italy","2017","2017",,"n","Magnitude nil or negligible"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","DZA","Algeria","2016","2016",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","DZA","Algeria","2017","2017",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","AGO","Angola","2016","2016",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","AGO","Angola","2017","2017",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","BGD","Bangladesh","2016","2016",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","BGD","Bangladesh","2017","2017",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","BLZ","Belize","2016","2016",,"a","Category not applicable"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","BLZ","Belize","2017","2017",,"a","Category not applicable"
